raw_words,task,quadruples
"Yes , I recommend this book to almost anyone with a sixth grade education .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['recommend']}, 'sentiment': 'POS'}]"
Wonderful series .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['series']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Wonderful']}, 'sentiment': 'POS'}]"
"Decker negotiating meals , which most people take for granted , is interesting ; it is easier for him to say he is a vegetarian than to say he keeps kosher .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 12, 'to': 13, 'term': ['interesting']}, 'sentiment': 'POS'}]"
"Worse , she tries to be clever about it .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Worse']}, 'sentiment': 'NEG'}]"
"If it is crime thrillers you like , no one can beat Roger Hobbs .",ACOS,"[{'aspect': {'from': 12, 'to': 14, 'term': ['Roger', 'Hobbs']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Compelling , lucid , richly informative , and compassionate to patients and researchers alike .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Compelling']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['lucid']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 6, 'term': ['richly', 'informative']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"heavy reading material ,",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['material']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['heavy']}, 'sentiment': 'POS'}]"
Thank you Ms. Lackberg for such wonderful writing and especially for having them translated to English..what a loss if they were n't .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['writing']}, 'category': 'Book#Quality', 'opinion': {'from': 6, 'to': 7, 'term': ['wonderful']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 4, 'term': ['Ms.', 'Lackberg']}, 'category': 'Book#Author', 'opinion': {'from': 0, 'to': 1, 'term': ['Thank']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Derivatives#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"This is also the fault of a great many business books , most of which do this to a much greater degree .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Would not call this an epic by any stretch of the imagination .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
What a great job .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['job']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['great']}, 'sentiment': 'POS'}]"
I liked his writing style .,ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['writing', 'style']}, 'category': 'Book#Quality', 'opinion': {'from': 1, 'to': 2, 'term': ['liked']}, 'sentiment': 'POS'}]"
"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",ACOS,"[{'aspect': {'from': 17, 'to': 18, 'term': ['plot']}, 'category': 'Content#Plot', 'opinion': {'from': 23, 'to': 25, 'term': ['significance', 'worthy']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['tale']}, 'category': 'Content#Plot', 'opinion': {'from': 9, 'to': 12, 'term': ['really', 'expanded', 'upon']}, 'sentiment': 'POS'}, {'aspect': {'from': 17, 'to': 18, 'term': ['plot']}, 'category': 'Content#Plot', 'opinion': {'from': 15, 'to': 17, 'term': ['lackluster', 'minor']}, 'sentiment': 'NEG'}]"
"This is a very interesting story about the history of cancer , its diagnosis and treatment .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'interesting']}, 'sentiment': 'POS'}]"
"Sort of like Matthew Reilly , but better edited , without all the damn italics and exclamation points ! !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 7, 'to': 8, 'term': ['better']}, 'sentiment': 'POS'}]"
"These books are great because they are short , cute little rhyming stories .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['they']}, 'category': 'Book#Length', 'opinion': {'from': 7, 'to': 8, 'term': ['short']}, 'sentiment': 'NEU'}, {'aspect': {'from': 5, 'to': 6, 'term': ['they']}, 'category': 'Book#General', 'opinion': {'from': 9, 'to': 10, 'term': ['cute']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['books']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
I have to say that Robin Hobb is a very workmanlike author .,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['Robin', 'Hobb']}, 'category': 'Book#Author', 'opinion': {'from': 9, 'to': 11, 'term': ['very', 'workmanlike']}, 'sentiment': 'POS'}]"
Die hard fans will be delighted .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 5, 'to': 6, 'term': ['delighted']}, 'sentiment': 'POS'}]"
"A rather abrupt ending , unfortunately .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['ending']}, 'category': 'Content#Plot', 'opinion': {'from': 5, 'to': 6, 'term': ['unfortunately']}, 'sentiment': 'NEG'}]"
"He also puts her on a pedestal , which is a bit out of place .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 10, 'to': 15, 'term': ['a', 'bit', 'out', 'of', 'place']}, 'sentiment': 'NEG'}]"
"To be honest , I 'm just not sure , for several reasons .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
Plot was well planned .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Plot']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 3, 'term': ['well']}, 'sentiment': 'POS'}]"
") , but I did n't mind as much because the characters were so likeable and the plot so interesting .",ACOS,"[{'aspect': {'from': 17, 'to': 18, 'term': ['plot']}, 'category': 'Content#Plot', 'opinion': {'from': 18, 'to': 20, 'term': ['so', 'interesting']}, 'sentiment': 'POS'}, {'aspect': {'from': 11, 'to': 12, 'term': ['characters']}, 'category': 'Content#Characters', 'opinion': {'from': 13, 'to': 15, 'term': ['so', 'likeable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 4, 'to': 9, 'term': ['did', ""n't"", 'mind', 'as', 'much']}, 'sentiment': 'NEU'}]"
Wow !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
It should have been titled the Monster of all maladies to indicate its true natureeror connotes admiracin,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Title', 'opinion': {'from': 1, 'to': 2, 'term': ['should']}, 'sentiment': 'NEG'}]"
"Still , it was good to finish the series finally and there was some escape into the magical world ... just not as much fun to read as I had hoped .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['series']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 5, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['series']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
My wife loved it .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['loved']}, 'sentiment': 'POS'}]"
The story was told clearly and with great care .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['story']}, 'category': 'Book#Quality', 'opinion': {'from': 7, 'to': 8, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['story']}, 'category': 'Book#Quality', 'opinion': {'from': 4, 'to': 5, 'term': ['clearly']}, 'sentiment': 'POS'}]"
"Granted , I still read it , as I love the world he has created .",ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['world']}, 'category': 'Content#Plot', 'opinion': {'from': 9, 'to': 10, 'term': ['love']}, 'sentiment': 'POS'}]"
"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['writing']}, 'category': 'Book#Quality', 'opinion': {'from': 7, 'to': 8, 'term': ['unsophisticated']}, 'sentiment': 'NEG'}, {'aspect': {'from': 1, 'to': 2, 'term': ['writing']}, 'category': 'Book#Quality', 'opinion': {'from': 10, 'to': 11, 'term': ['juvenile']}, 'sentiment': 'NEG'}]"
"There were surprising similarities to the Farseer trilogy , which I will not go into ( as they are spoilers ) , but they relate to how he gets out of a few impossible situations.I felt the end was rushed -- some resolutions happen offpage -- but others who read it felt the end was fine.Robin Hobb is one of the best fantasy writers out there .",ACOS,"[{'aspect': {'from': 37, 'to': 38, 'term': ['end']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 55, 'to': 57, 'term': ['fine.Robin', 'Hobb']}, 'category': 'Book#Author', 'opinion': {'from': 61, 'to': 62, 'term': ['best']}, 'sentiment': 'POS'}]"
I could not believe it .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"If you 've read books 1 and 2 , you definitely don't want to miss this one !",ACOS,"[{'aspect': {'from': 15, 'to': 17, 'term': ['this', 'one']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
A good story which kept me guessing until near the end .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 2, 'term': ['good']}, 'sentiment': 'POS'}]"
"The net results described in the book are actually not that great , with some notable exceptions .",ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['net', 'results']}, 'category': 'Content#Plot', 'opinion': {'from': 9, 'to': 12, 'term': ['not', 'that', 'great']}, 'sentiment': 'NEU'}]"
"What a richly described history , every page overflows with the base facts of life , and energized by the innate human urge to survive .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['page']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['history']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 3, 'term': ['richly']}, 'sentiment': 'POS'}]"
I recommend this book to everyone .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['recommend']}, 'sentiment': 'POS'}]"
It disgusts me that children are experiencing such horrible treatment .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 2, 'term': ['disgusts']}, 'sentiment': 'NEG'}]"
"An entertaining and enjoyable read that is n't quite as brutal as the recent Blind Eye and Flesh House , but still has plenty of MacBride 's usual mix of grimness , gore , and guffaws .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['enjoyable']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['entertaining']}, 'sentiment': 'POS'}]"
"If you are up-to-speed on the Riftwar Cycle , these errors will annoy you but they wo n't change the story.And it is a very good story .",ACOS,"[{'aspect': {'from': 26, 'to': 27, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 24, 'to': 26, 'term': ['very', 'good']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['errors']}, 'category': 'Book#Quality', 'opinion': {'from': 12, 'to': 13, 'term': ['annoy']}, 'sentiment': 'NEG'}]"
"Incredible true story of children living in a cult , unprotected & at times separated from parents . Cruel and gut-wrenching , hard to put aside & equally hard to read .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 0, 'to': 1, 'term': ['Incredible']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 28, 'to': 29, 'term': ['hard']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 20, 'to': 21, 'term': ['gut-wrenching']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 18, 'to': 19, 'term': ['Cruel']}, 'sentiment': 'NEG'}]"
"If you are confused when you read this , know you are not alone.I blame the publisher and not the author for these mistakes .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['confused']}, 'sentiment': 'NEG'}, {'aspect': {'from': 16, 'to': 17, 'term': ['publisher']}, 'category': 'Book#Quality', 'opinion': {'from': 14, 'to': 15, 'term': ['blame']}, 'sentiment': 'NEG'}]"
Just extremely well written .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 3, 'term': ['extremely', 'well']}, 'sentiment': 'POS'}]"
"Well written , continues with the same characters as her earlier books .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Well']}, 'sentiment': 'POS'}]"
Then there was the whole chapter with the wrong character involved .,ACOS,"[{'aspect': {'from': 8, 'to': 10, 'term': ['wrong', 'character']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
She is a good writer that captivates your interest .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Author', 'opinion': {'from': 3, 'to': 4, 'term': ['good']}, 'sentiment': 'POS'}]"
"I purchased about 3 yrs ago and lost during a move , so bought it again.. have not yet finished , as it is quite a long story , but sooo well written..",ACOS,"[{'aspect': {'from': 27, 'to': 28, 'term': ['story']}, 'category': 'Book#Length', 'opinion': {'from': 26, 'to': 27, 'term': ['long']}, 'sentiment': 'NEG'}, {'aspect': {'from': 27, 'to': 28, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 30, 'to': 32, 'term': ['sooo', 'well']}, 'sentiment': 'POS'}]"
The best book on cancer EVER !,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['best']}, 'sentiment': 'POS'}]"
"Love the stories , fun , make me laugh , love the characters .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['stories']}, 'category': 'Content#Plot', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['stories']}, 'category': 'Content#Plot', 'opinion': {'from': 4, 'to': 5, 'term': ['fun']}, 'sentiment': 'POS'}, {'aspect': {'from': 12, 'to': 13, 'term': ['characters']}, 'category': 'Content#Characters', 'opinion': {'from': 10, 'to': 11, 'term': ['love']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 8, 'to': 9, 'term': ['laugh']}, 'sentiment': 'POS'}]"
"At some points , his punch line in a chapter made my heart skip - e.g .",ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['punch', 'line']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Probably easiest to tackle for readers with a bit of a medical background , but you do n't have to be an oncologist to understand it .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
