raw_words,task,quadruples
Tiffany was a great host and quick to respond to any questions we had .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
Steps away from Boston Common .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Valerie and Jason are good hosts .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Valerie']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['Jason']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['good']}, 'sentiment': 'POS'}]"
The place was quiet and clean .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 5, 'to': 6, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 3, 'to': 4, 'term': ['quiet']}, 'sentiment': 'POS'}]"
Tiffany 's place was perfect for a short stay in Boston .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Tiffany', ""'s"", 'place']}, 'category': 'Hotel#General', 'opinion': {'from': 4, 'to': 5, 'term': ['perfect']}, 'sentiment': 'POS'}]"
Gloria was very friendly and helpful and personally let us into the property .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Gloria']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'friendly']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Gloria']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 6, 'term': ['helpful']}, 'sentiment': 'POS'}]"
Penny was a fantastic host .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['fantastic']}, 'sentiment': 'POS'}]"
Todd immediately put me at ease by responding to all of my questions within 5mins .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Todd']}, 'category': 'Service#General', 'opinion': {'from': 1, 'to': 2, 'term': ['immediately']}, 'sentiment': 'POS'}]"
Tiffany was easy to communication with and very helpful .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['easy']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 7, 'to': 9, 'term': ['very', 'helpful']}, 'sentiment': 'POS'}]"
"Overall , I can not agree with the listing description that describes the place as a `` luxury apartment '' .",ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
The place itself is super tiny so it 's probably best for couples or solo travelers .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 4, 'to': 6, 'term': ['super', 'tiny']}, 'sentiment': 'NEG'}]"
"The location is safe , quiet and very pleasant .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 9, 'term': ['very', 'pleasant']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['safe']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 5, 'to': 6, 'term': ['quiet']}, 'sentiment': 'POS'}]"
Will definitely be returning to visit my friends and will be booking a room in this lovely house again !,ACOS,"[{'aspect': {'from': 17, 'to': 18, 'term': ['house']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 16, 'to': 17, 'term': ['lovely']}, 'sentiment': 'POS'}]"
"The place was exactly like the posting , clean and easily accessible .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 8, 'to': 9, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Location#General', 'opinion': {'from': 10, 'to': 12, 'term': ['easily', 'accessible']}, 'sentiment': 'POS'}]"
The apartment was lovely and just as advertised .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['lovely']}, 'sentiment': 'POS'}]"
This location was perfect for our short stay in Boston !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"That 's very spacious , well-equipped , and beautiful .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'spacious']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 8, 'to': 9, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 5, 'to': 6, 'term': ['well-equipped']}, 'sentiment': 'POS'}]"
Plenty of restaurants close by .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Good location too .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Good']}, 'sentiment': 'POS'}]"
"It 's also in a beautiful neighbourhood , which is safe , central , and wonderfully served for coffee houses , restaurants , bars and shops .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['neighbourhood']}, 'category': 'Location#General', 'opinion': {'from': 5, 'to': 6, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['neighbourhood']}, 'category': 'Location#General', 'opinion': {'from': 12, 'to': 13, 'term': ['central']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['neighbourhood']}, 'category': 'Location#General', 'opinion': {'from': 10, 'to': 11, 'term': ['safe']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['neighbourhood']}, 'category': 'Location#General', 'opinion': {'from': 15, 'to': 16, 'term': ['wonderfully']}, 'sentiment': 'POS'}]"
Entry was simple and easy .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Entry']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['simple']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Entry']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['easy']}, 'sentiment': 'POS'}]"
"Her loft apartment is incredibly well-appointed , with plenty of amenities and cool decorations .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['amenities']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 8, 'to': 9, 'term': ['plenty']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['decorations']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 12, 'to': 13, 'term': ['cool']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['loft', 'apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 4, 'to': 6, 'term': ['incredibly', 'well-appointed']}, 'sentiment': 'POS'}]"
"We used the master bed , which was just right .",ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['master', 'bed']}, 'category': 'Rooms#General', 'opinion': {'from': 8, 'to': 10, 'term': ['just', 'right']}, 'sentiment': 'POS'}]"
"Very clean and cozy house , Jason and Valerie are both nice to me .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['Valerie']}, 'category': 'Service#General', 'opinion': {'from': 11, 'to': 12, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['house']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['Jason']}, 'category': 'Service#General', 'opinion': {'from': 11, 'to': 12, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['house']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 3, 'to': 4, 'term': ['cozy']}, 'sentiment': 'POS'}]"
"The location of the apartment is reason enough to stay here , because it 's right in the middle of everything !",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Todd was very easy to connect with during the reservation process , he was responsive and helpful .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Todd']}, 'category': 'Service#General', 'opinion': {'from': 14, 'to': 15, 'term': ['responsive']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Todd']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'easy']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Todd']}, 'category': 'Service#General', 'opinion': {'from': 16, 'to': 17, 'term': ['helpful']}, 'sentiment': 'POS'}]"
Loved the coffee in the lobby to start my days !,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['coffee']}, 'category': 'Food_Drinks#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Loved']}, 'sentiment': 'POS'}]"
I highly recommend this location over a ( Website hidden by Airbnb ) Price and cleanliness .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 1, 'to': 3, 'term': ['highly', 'recommend']}, 'sentiment': 'POS'}]"
I would rate her place : A+,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 6, 'to': 7, 'term': ['A+']}, 'sentiment': 'POS'}]"
"Todd 's home is conveniently located , and everything is very clean and very well organized .",ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Todd', ""'s"", 'home']}, 'category': 'Hotel#General', 'opinion': {'from': 10, 'to': 12, 'term': ['very', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 3, 'term': ['Todd', ""'s"", 'home']}, 'category': 'Location#General', 'opinion': {'from': 4, 'to': 5, 'term': ['conveniently']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 3, 'term': ['Todd', ""'s"", 'home']}, 'category': 'Hotel#General', 'opinion': {'from': 13, 'to': 15, 'term': ['very', 'well']}, 'sentiment': 'POS'}]"
Really ideal spot to stay in Boston .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['spot']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Really', 'ideal']}, 'sentiment': 'POS'}]"
I was originally planning on taking the train into the downtown part of Boston and exploring that area during my stay but I loved Penny 's neighborhood in Jamaica Plain so much that I spent my entire day there !,ACOS,"[{'aspect': {'from': 24, 'to': 27, 'term': ['Penny', ""'s"", 'neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 23, 'to': 24, 'term': ['loved']}, 'sentiment': 'POS'}]"
Our favorite little neighborhood place was Caffe Bella Vita .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 1, 'to': 2, 'term': ['favorite']}, 'sentiment': 'POS'}]"
"Inside the unit , the apartment is well stocked .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['apartment']}, 'category': 'Hotel#General', 'opinion': {'from': 7, 'to': 8, 'term': ['well']}, 'sentiment': 'POS'}]"
"Surprisingly easy parking right outside , plus everything was clean and prepared well .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 12, 'to': 13, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['parking']}, 'category': 'Facilities#Comfort', 'opinion': {'from': 0, 'to': 2, 'term': ['Surprisingly', 'easy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 9, 'to': 10, 'term': ['clean']}, 'sentiment': 'POS'}]"
We loved it .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 1, 'to': 2, 'term': ['loved']}, 'sentiment': 'POS'}]"
Definitely would recommend staying at Terry 's place .,ACOS,"[{'aspect': {'from': 5, 'to': 8, 'term': ['Terry', ""'s"", 'place']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 3, 'term': ['recommend']}, 'sentiment': 'POS'}]"
Jason and Valerie responded quickly if we had any questions .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Jason']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['quickly']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['Valerie']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['quickly']}, 'sentiment': 'POS'}]"
We were able to walk almost the entirety of the Boston area from this location !,ACOS,"[{'aspect': {'from': 14, 'to': 15, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I would definitely recommend this place to everyone .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['definitely', 'recommend']}, 'sentiment': 'POS'}]"
We would highly recommend it and would love to stay there again !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['highly', 'recommend']}, 'sentiment': 'POS'}]"
"Cozy and clean , and breakfast is included .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 0, 'to': 1, 'term': ['Cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 2, 'to': 3, 'term': ['clean']}, 'sentiment': 'POS'}]"
I recommend the place for 2 people or couple with a small child .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 1, 'to': 2, 'term': ['recommend']}, 'sentiment': 'POS'}]"
Very convenient for my family .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'convenient']}, 'sentiment': 'POS'}]"
When I decided to come back to Boston I had no doubts in staying in the same place due to their kindness and helpfulness Todd and Elisa were the most wonderful of hosts !,ACOS,"[{'aspect': {'from': 24, 'to': 27, 'term': ['Todd', 'and', 'Elisa']}, 'category': 'Service#General', 'opinion': {'from': 29, 'to': 31, 'term': ['most', 'wonderful']}, 'sentiment': 'POS'}, {'aspect': {'from': 24, 'to': 27, 'term': ['Todd', 'and', 'Elisa']}, 'category': 'Service#General', 'opinion': {'from': 21, 'to': 22, 'term': ['kindness']}, 'sentiment': 'POS'}, {'aspect': {'from': 24, 'to': 27, 'term': ['Todd', 'and', 'Elisa']}, 'category': 'Service#General', 'opinion': {'from': 23, 'to': 24, 'term': ['helpfulness']}, 'sentiment': 'POS'}]"
It 's the best location if you 're looking to park your car for the trip and walk to all of your destinations .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['best']}, 'sentiment': 'POS'}]"
Great attention to detail and very good communication,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['communication']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 7, 'term': ['very', 'good']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
All the amenities that you need for a stay .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['amenities']}, 'category': 'Room_Amenities#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The apartment has all the amenities you could need and is in a fantastic location .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['amenities']}, 'category': 'Room_Amenities#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 14, 'to': 15, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 13, 'to': 14, 'term': ['fantastic']}, 'sentiment': 'POS'}]"
The room was very clean and communication was excellent : ),ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#Cleanliness', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['communication']}, 'category': 'Service#General', 'opinion': {'from': 8, 'to': 9, 'term': ['excellent']}, 'sentiment': 'POS'}]"
My husband and I had a great stay in the second floor unit .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 6, 'to': 7, 'term': ['great']}, 'sentiment': 'POS'}]"
Checkout was not flexible .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Checkout']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['not', 'flexible']}, 'sentiment': 'NEG'}]"
This place is highly recommended if you are visiting Boston !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 5, 'term': ['highly', 'recommended']}, 'sentiment': 'POS'}]"
We appreciated its nearness to public transportation and places to eat .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 1, 'to': 2, 'term': ['appreciated']}, 'sentiment': 'POS'}]"
"The house was built in the mid 1800s , but has all the modern amenities .",ACOS,"[{'aspect': {'from': 14, 'to': 15, 'term': ['amenities']}, 'category': 'Room_Amenities#Design_features', 'opinion': {'from': 13, 'to': 14, 'term': ['modern']}, 'sentiment': 'POS'}]"
Well-appointed with every necessary amenity with pleasant surprises like coffee selection and food/snacks .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Well-appointed']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['amenity']}, 'category': 'Room_Amenities#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 6, 'to': 7, 'term': ['pleasant']}, 'sentiment': 'POS'}]"
